0.5849056603773585,0.9443030017287442,0.6842105263157895,0.015384615384615385,0.4582056892778992,0.0,0.34615384615384615,1.0
0.6037735849056604,0.951137970939951,0.26315789473684215,0.03076923076923077,0.4967177242888403,0.0,0.5,0.0
0.6981132075471695,0.9685536659978287,0.7894736842105262,0.015384615384615385,0.5956236323851205,0.0,0.3846153846153846,0.0
0.6132075471698112,0.9622819424799622,0.6403508771929826,1.0,0.5702407002188186,0.0,0.5192307692307693,1.0
0.5660377358490566,0.9592920964570324,0.631578947368421,0.03076923076923077,0.6726477024070023,0.0,0.5769230769230769,0.0
0.7452830188679244,0.969024045261669,0.6427631578947368,1.0,0.7908096280087529,0.0,0.4423076923076923,0.0
0.6981132075471695,0.9735973597359735,0.6443994601889339,1.0,0.7347921225382934,0.0,0.4423076923076923,1.0
0.6886792452830189,0.9745403111739745,0.6447368421052632,1.0,0.7015317286652079,0.0,0.5,1.0
0.8113207547169813,0.9854734508199854,0.5526315789473685,0.015384615384615385,0.8800875273522977,0.0,0.5,0.0
0.8584905660377359,0.992927864214993,0.6513157894736842,0.015384615384615385,0.839824945295405,0.0,0.5,0.0
0.6981132075471695,0.965083855324308,0.6413533834586467,1.0,0.7181619256017506,0.3563953488372093,0.7307692307692308,1.0
0.7358490566037735,0.9810300357766868,0.6470588235294117,0.015384615384615385,0.7741794310722103,0.0,0.46153846153846156,0.0
0.7735849056603773,0.9845698855599843,0.6483253588516745,1.0,0.8433260393873088,0.0,0.5384615384615384,0.0
0.7830188679245284,0.9676449787835926,0.6422697368421053,1.0,0.7557986870897155,0.0,0.6538461538461539,1.0
0.6037735849056604,0.9638636674727377,0.6409168081494057,1.0,0.7610503282275711,0.0,0.5,1.0
0.669811320754717,0.9720886374351723,0.643859649122807,1.0,0.8590809628008753,0.0,0.5192307692307693,0.0
0.8396226415094338,0.9808808467053602,0.18421052631578946,0.015384615384615385,0.9544857768052519,0.0,0.4807692307692307,0.0
0.830188679245283,0.9745403111739745,0.3421052631578948,0.015384615384615385,0.9781181619256019,0.0,0.5384615384615384,1.0
0.8490566037735848,0.951385614751951,0.7368421052631579,0.015384615384615385,1.0,0.0,0.7692307692307693,0.0
0.9056603773584907,1.0000000000000002,0.6538461538461539,1.0,0.9334792122538298,0.0,0.21153846153846154,0.0
0.8207547169811319,0.9907213578500704,0.6505263157894736,1.0,0.8240700218818382,0.0,0.6730769230769231,0.0
0.6886792452830189,0.9469589816124471,0.6348684210526315,1.0,0.7374179431072212,0.0,0.8461538461538461,0.0
0.6509433962264152,0.940963040403419,0.6327231121281464,1.0,0.6245076586433265,0.0,0.6153846153846154,0.0
0.7358490566037735,0.9043332904719044,0.6196172248803828,0.015384615384615385,0.6630196936542669,0.0,0.7115384615384616,1.0
0.8867924528301886,0.9412675961473702,0.6328320802005013,0.015384615384615385,0.6638949671772434,0.0,0.25,1.0
0.9905660377358491,0.9598302687411595,0.5789473684210527,0.03076923076923077,0.8048140043763679,0.0,0.46153846153846156,0.0
1.0,0.9571205240824836,0.6385041551246537,0.015384615384615385,0.7706783369803067,0.0,0.6153846153846154,0.0
0.8867924528301886,0.966368065377966,0.641812865497076,0.0,0.7584245076586436,0.0,0.40384615384615385,1.0
0.669811320754717,0.881520925201764,0.6114551083591331,0.015384615384615385,0.6621444201312912,0.0,0.9615384615384617,0.0
0.6132075471698112,0.8550212164073552,0.6019736842105263,0.015384615384615385,0.7470459518599566,0.0,0.5961538461538461,1.0
0.5471698113207547,0.82008486562942,0.5894736842105263,1.0,0.7181619256017504,0.0,0.5576923076923077,1.0
0.7735849056603773,0.8011719539300868,0.5827067669172932,1.0,0.8494529540481399,0.0,0.5961538461538461,0.0
0.9905660377358491,0.86987270155587,0.6072874493927126,1.0,0.9063457330415758,0.0,0.3076923076923077,0.0
0.9528301886792453,0.8826025459688827,0.6578947368421052,0.03076923076923077,0.9536105032822759,0.0,0.40384615384615385,1.0
0.9622641509433961,0.8842741416998845,0.6124401913875598,0.015384615384615385,0.9553610503282277,0.0,0.4807692307692307,1.0
0.8962264150943396,0.8862800565770861,0.15789473684210528,0.046153846153846156,0.8792122538293223,0.0,0.4423076923076923,1.0
0.6320754716981131,0.6680810938236681,0.5350877192982456,0.015384615384615385,0.6708971553610505,0.0,1.0,1.0
0.481132075471698,0.5516265912305516,0.4473684210526315,0.03076923076923077,0.6183807439824947,0.0,0.6153846153846154,1.0
0.6132075471698112,0.57001414427157,0.5,1.0,0.6245076586433262,0.0,0.4423076923076923,0.0
